YYYY,MM,DD,YY_MM,date,SST_MIN,SST_MAX,SST@90HS,SSTA@90HS,90th,DHW,BAA
2024,1,4,2024-A,4/1/2024,29.36,30.42,30.19,1.8939,1.46,1.2957,2
2024,1,3,2024-A,3/1/2024,29.41,30.34,30.02,1.8494,1.39,1.0871,2
2024,1,2,2024-A,2/1/2024,29.14,30.19,29.82,1.66,1.24,0.8886,2
2024,1,1,2024-A,1/1/2024,28.78,30.18,29.85,1.6671,1.21,0.7114,2
2023,12,31,2023-L,31/12/2023,28.91,30.16,30,1.8394,1.33,0.5386,2
2023,12,30,2023-L,30/12/2023,28.64,30.34,30.15,1.8106,1.26,0.3486,2
2023,12,29,2023-L,29/12/2023,28.63,30.01,29.83,1.68,1.18,0.1686,2
2023,12,28,2023-L,28/12/2023,28.55,29.7,29.53,1.3716,0.88,0,1
2023,12,27,2023-L,27/12/2023,28.47,29.55,29.51,1.299,0.74,0,1
2023,12,26,2023-L,26/12/2023,28.46,29.52,29.37,1.3152,0.7,0,1
2023,12,25,2023-L,25/12/2023,28.22,29.41,29.26,1.0806,0.45,0,1
2023,12,24,2023-L,24/12/2023,28.11,29.58,29.28,1.1742,0.55,0,1
2023,12,23,2023-L,23/12/2023,27.99,29.29,29.07,0.9271,0.25,0,1
2023,12,22,2023-L,22/12/2023,27.6,28.98,28.79,0.6523,0,0,0
2023,12,21,2023-L,21/12/2023,27.41,28.65,28.34,0.3452,0,0,0
2023,12,20,2023-L,20/12/2023,27.17,28.64,28.47,0.4,0,0,0
2023,12,19,2023-L,19/12/2023,27.03,28.58,28.5,0.3835,0,0,0
2023,12,18,2023-L,18/12/2023,27.18,28.67,28.46,0.3771,0,0,0
2023,12,17,2023-L,17/12/2023,26.8,28.68,28.46,0.3874,0,0,0
2023,12,16,2023-L,16/12/2023,27.05,28.65,28.46,0.5123,0,0,0
2023,12,15,2023-L,15/12/2023,26.98,28.61,28.56,0.54,0,0,0
2023,12,14,2023-L,14/12/2023,26.89,28.62,28.48,0.4917,0,0,0
2023,12,13,2023-L,13/12/2023,27.33,28.59,28.47,0.4833,0,0,0
2023,12,12,2023-L,12/12/2023,27.49,28.64,28.54,0.602,0,0,0
2023,12,11,2023-L,11/12/2023,27.7,28.7,28.58,0.6453,0,0,1
2023,12,10,2023-L,10/12/2023,27.56,28.54,28.26,0.5717,0,0,1
2023,12,9,2023-L,9/12/2023,27.77,28.59,28.39,0.628,0,0,1
2023,12,8,2023-L,8/12/2023,27.77,28.83,28.55,0.7743,0,0,1
2023,12,7,2023-L,7/12/2023,27.88,28.97,28.6,0.758,0,0,1
2023,12,6,2023-L,6/12/2023,28.1,29.16,28.53,0.937,0,0,1
2023,12,5,2023-L,5/12/2023,28.21,29.36,28.69,1.13,0.04,0,1
2023,12,4,2023-L,4/12/2023,28.33,29.33,28.71,0.9713,0.04,0,1
2023,12,3,2023-L,3/12/2023,28.29,29.38,28.8,1.228,0.16,0,1
2023,12,2,2023-L,2/12/2023,27.96,29.3,28.69,1.184,0.13,0,1
2023,12,1,2023-L,1/12/2023,27.65,28.89,28.3,0.7473,0,0,0
2023,11,30,2023-K,30/11/2023,27.63,28.8,28.45,0.75,0,0,0
2023,11,29,2023-K,29/11/2023,27.66,28.47,28.14,0.598,0,0,0
2023,11,28,2023-K,28/11/2023,27.15,28.55,28.1,0.62,0,0,0
2023,11,27,2023-K,27/11/2023,27.23,28.21,27.64,0.366,0,0,0
2023,11,26,2023-K,26/11/2023,26.96,27.96,27.61,0.169,0,0,0
2023,11,25,2023-K,25/11/2023,26.89,27.76,27.36,0.0967,0,0,0
2023,11,24,2023-K,24/11/2023,26.66,27.74,27.34,-0.212,0,0,0
2023,11,23,2023-K,23/11/2023,26.64,27.73,27.46,-0.086,0,0,0
2023,11,22,2023-K,22/11/2023,26.61,27.75,27.25,0.012,0,0,0
2023,11,21,2023-K,21/11/2023,26.46,27.71,27.33,-0.072,0,0,0
2023,11,20,2023-K,20/11/2023,26.53,27.56,26.99,-0.0767,0,0,0
2023,11,19,2023-K,19/11/2023,26.58,27.71,27.14,-0.146,0,0,0
2023,11,18,2023-K,18/11/2023,26.59,27.59,27.09,-0.141,0,0,0
2023,11,17,2023-K,17/11/2023,26.58,27.66,27.07,-0.0667,0,0,0
2023,11,16,2023-K,16/11/2023,26.48,27.88,27.11,-0.1107,0,0,0
2023,11,15,2023-K,15/11/2023,26.29,27.67,26.93,-0.24,0,0,0
2023,11,14,2023-K,14/11/2023,26.18,27.76,26.86,-0.2226,0,0,0
2023,11,13,2023-K,13/11/2023,26.21,27.46,26.84,-0.28,0,0,0
2023,11,12,2023-K,12/11/2023,26.17,27.43,26.77,-0.2348,0,0,0
2023,11,11,2023-K,11/11/2023,26.2,27.39,26.75,-0.2065,0,0,0
2023,11,10,2023-K,10/11/2023,26.17,27.24,26.69,-0.2197,0,0,0
2023,11,9,2023-K,9/11/2023,26.13,27.14,26.62,-0.3077,0,0,0
2023,11,8,2023-K,8/11/2023,26.13,27.18,26.58,-0.1826,0,0,0
2023,11,7,2023-K,7/11/2023,25.98,26.99,26.58,-0.2974,0,0,0
2023,11,6,2023-K,6/11/2023,25.81,26.97,26.45,-0.2603,0,0,0
2023,11,5,2023-K,5/11/2023,25.94,26.95,26.39,-0.2087,0,0,0
2023,11,4,2023-K,4/11/2023,25.81,26.9,26.36,-0.2813,0,0,0
2023,11,3,2023-K,3/11/2023,25.87,26.78,26.38,-0.2777,0,0,0
2023,11,2,2023-K,2/11/2023,25.82,26.89,26.41,-0.1126,0,0,0
2023,11,1,2023-K,1/11/2023,25.64,26.7,26.19,-0.2203,0,0,0
2023,10,31,2023-J,31/10/2023,25.81,26.66,26.11,-0.2765,0,0,0
2023,10,30,2023-J,30/10/2023,25.81,26.66,26.34,-0.1906,0,0,0
2023,10,29,2023-J,29/10/2023,25.62,26.66,26.32,-0.2155,0,0,0
2023,10,28,2023-J,28/10/2023,25.75,27.16,26.37,-0.0858,0,0,0
2023,10,27,2023-J,27/10/2023,25.86,27.1,26.56,0.1461,0,0,0
2023,10,26,2023-J,26/10/2023,25.91,27.09,26.43,0.1842,0,0,0
2023,10,25,2023-J,25/10/2023,25.92,26.92,26.5,0.1432,0,0,0
2023,10,24,2023-J,24/10/2023,25.74,26.95,26.45,0.13,0,0,0
2023,10,23,2023-J,23/10/2023,25.62,26.68,25.93,-0.019,0,0,0
2023,10,22,2023-J,22/10/2023,25.52,26.32,26,-0.0358,0,0,0
2023,10,21,2023-J,21/10/2023,25.54,26.16,25.93,-0.0955,0,0,0
2023,10,20,2023-J,20/10/2023,25.56,26.13,25.97,-0.0213,0,0,0
2023,10,19,2023-J,19/10/2023,25.47,26.1,25.99,0.081,0,0,0
2023,10,18,2023-J,18/10/2023,25.52,26.28,26.25,0.261,0,0,0
2023,10,17,2023-J,17/10/2023,25.22,26.14,25.8,0.079,0,0,0
2023,10,16,2023-J,16/10/2023,25.48,26.14,25.96,0.1471,0,0,0
2023,10,15,2023-J,15/10/2023,25.36,26.06,25.79,0.09,0,0,0
2023,10,14,2023-J,14/10/2023,25.23,25.98,25.71,0.154,0,0,0
2023,10,13,2023-J,13/10/2023,25.2,25.95,25.8,0.136,0,0,0
2023,10,12,2023-J,12/10/2023,25.14,25.9,25.65,0.05,0,0,0
2023,10,11,2023-J,11/10/2023,25.21,25.83,25.65,0.142,0,0,0
2023,10,10,2023-J,10/10/2023,25.16,26.04,25.75,0.21,0,0,0
2023,10,9,2023-J,9/10/2023,25.24,25.97,25.77,0.29,0,0,0
2023,10,8,2023-J,8/10/2023,25.28,25.92,25.8,0.3257,0,0,0
2023,10,7,2023-J,7/10/2023,25.37,25.96,25.76,0.4093,0,0,0
2023,10,6,2023-J,6/10/2023,25.24,25.9,25.63,0.277,0,0,0
2023,10,5,2023-J,5/10/2023,25.06,25.82,25.69,0.2067,0,0,0
2023,10,4,2023-J,4/10/2023,24.77,25.69,25.44,0.133,0,0,0
2023,10,3,2023-J,3/10/2023,24.8,25.66,25.5,0.142,0,0,0
2023,10,2,2023-J,2/10/2023,24.58,25.66,25.43,0.4457,0,0,0
2023,10,1,2023-J,1/10/2023,24.49,25.68,25.44,0.3107,0,0,0
2023,9,30,2023-I,30/9/2023,24.49,25.62,25.48,0.22,0,0,0
2023,9,29,2023-I,29/9/2023,24.41,25.6,25.4,0.264,0,0,0
2023,9,28,2023-I,28/9/2023,24.41,25.61,25.4,0.2867,0,0,0
2023,9,27,2023-I,27/9/2023,24.34,25.61,25.41,0.316,0,0,0
2023,9,26,2023-I,26/9/2023,24.27,25.6,25.45,0.2963,0,0,0
2023,9,25,2023-I,25/9/2023,24.3,25.74,25.41,0.3533,0,0,0
2023,9,24,2023-I,24/9/2023,24.29,25.56,25.37,0.425,0,0,0
2023,9,23,2023-I,23/9/2023,24.39,25.54,25.42,0.6767,0,0,0
2023,9,22,2023-I,22/9/2023,24.48,25.65,25.5,0.559,0,0,0
2023,9,21,2023-I,21/9/2023,24.44,25.6,25.48,0.842,0,0,0
2023,9,20,2023-I,20/9/2023,24.18,25.57,25.35,0.535,0,0,0
2023,9,19,2023-I,19/9/2023,23.98,25.5,25.35,0.5367,0,0,0
2023,9,18,2023-I,18/9/2023,23.73,25.59,25.36,0.58,0,0,0
2023,9,17,2023-I,17/9/2023,23.67,25.54,25.37,0.556,0,0,0
2023,9,16,2023-I,16/9/2023,23.66,25.52,25.34,0.5873,0,0,0
2023,9,15,2023-I,15/9/2023,23.74,25.47,25.31,0.6,0,0,0
2023,9,14,2023-I,14/9/2023,23.89,25.56,25.38,0.7687,0,0,0
2023,9,13,2023-I,13/9/2023,24.1,25.58,25.4,0.7374,0,0,0
2023,9,12,2023-I,12/9/2023,24.18,25.64,25.52,0.8403,0,0,0
2023,9,11,2023-I,11/9/2023,24.27,25.63,25.42,0.8361,0,0,0
2023,9,10,2023-I,10/9/2023,24.35,25.63,25.51,0.9135,0,0,0
2023,9,9,2023-I,9/9/2023,24.35,25.86,25.67,1.0861,0,0,0
2023,9,8,2023-I,8/9/2023,24.25,25.93,25.74,1.2632,0,0,0
2023,9,7,2023-I,7/9/2023,23.91,25.81,25.67,1.1548,0,0,0
2023,9,6,2023-I,6/9/2023,23.94,25.67,25.6,0.9381,0,0,0
2023,9,5,2023-I,5/9/2023,23.88,25.76,25.62,1.1103,0,0,0
2023,9,4,2023-I,4/9/2023,23.96,25.74,25.65,1.0987,0,0,0
2023,9,3,2023-I,3/9/2023,24.04,25.95,25.66,1.1745,0,0,0
2023,9,2,2023-I,2/9/2023,23.69,25.78,25.56,1.0197,0,0,0
2023,9,1,2023-I,1/9/2023,23.41,25.8,25.42,1.1329,0,0,0
2023,8,31,2023-H,31/8/2023,23.36,25.77,25.43,1.1303,0,0,0
2023,8,30,2023-H,30/8/2023,23.18,25.59,25.34,0.8939,0,0,0
2023,8,29,2023-H,29/8/2023,22.95,25.65,25.23,0.9381,0,0,0
2023,8,28,2023-H,28/8/2023,22.98,25.56,25.22,0.8103,0,0,0
2023,8,27,2023-H,27/8/2023,22.99,25.68,25.32,0.9603,0,0,0
2023,8,26,2023-H,26/8/2023,23.17,25.7,25.33,1.0606,0,0,0
2023,8,25,2023-H,25/8/2023,23.14,25.79,25.44,1.1729,0,0,0
2023,8,24,2023-H,24/8/2023,23.16,25.78,25.44,1.1629,0,0,0
2023,8,23,2023-H,23/8/2023,23.15,25.75,25.3,1.0777,0,0,0
2023,8,22,2023-H,22/8/2023,23.12,25.73,25.32,1.1345,0,0,0
2023,8,21,2023-H,21/8/2023,23.07,25.56,25.32,1.1577,0,0,0
2023,8,20,2023-H,20/8/2023,23,25.52,25.37,0.9745,0,0,0
2023,8,19,2023-H,19/8/2023,23.03,25.87,25.27,1.1652,0,0,0
2023,8,18,2023-H,18/8/2023,23.13,25.72,25.33,0.9916,0,0,0
2023,8,17,2023-H,17/8/2023,23.07,25.63,25.4,1.2313,0,0,0
2023,8,16,2023-H,16/8/2023,22.86,25.85,25.44,1.2203,0,0,0
2023,8,15,2023-H,15/8/2023,22.47,25.78,25.34,1.44,0,0,0
2023,8,14,2023-H,14/8/2023,22.5,25.64,25.36,1.2755,0,0,0
2023,8,13,2023-H,13/8/2023,22.34,25.55,25.41,1.2452,0,0,0
2023,8,12,2023-H,12/8/2023,22.46,25.62,25.39,1.2645,0,0,0
2023,8,11,2023-H,11/8/2023,22.42,25.69,25.47,1.2006,0,0,0
2023,8,10,2023-H,10/8/2023,22.17,25.59,25.51,1.3971,0,0,0
2023,8,9,2023-H,9/8/2023,22.42,25.66,25.46,1.319,0,0,0
2023,8,8,2023-H,8/8/2023,22.28,26,25.51,1.3784,0,0,0
2023,8,7,2023-H,7/8/2023,22.17,25.74,25.53,1.3787,0,0,0
2023,8,6,2023-H,6/8/2023,22.44,25.89,25.57,1.4265,0,0,0
2023,8,5,2023-H,5/8/2023,22.56,25.89,25.69,1.4613,0,0,0
2023,8,4,2023-H,4/8/2023,22.74,25.91,25.67,1.5403,0,0,0
2023,8,3,2023-H,3/8/2023,22.76,25.84,25.71,1.321,0,0,0
2023,8,2,2023-H,2/8/2023,22.83,25.98,25.8,1.5697,0,0,0
2023,8,1,2023-H,1/8/2023,22.76,26.15,25.94,1.6303,0,0,0
2023,7,31,2023-G,31/7/2023,22.86,26.19,25.97,1.6471,0,0,0
2023,7,30,2023-G,30/7/2023,22.78,26.22,26.04,1.6506,0,0,0
2023,7,29,2023-G,29/7/2023,22.84,26.3,26.08,1.6974,0,0,0
2023,7,28,2023-G,28/7/2023,22.73,26.28,26.1,1.4784,0,0,0
2023,7,27,2023-G,27/7/2023,22.88,26.25,26.02,1.6023,0,0,0
2023,7,26,2023-G,26/7/2023,23.06,26.16,25.95,1.5187,0,0,0
2023,7,25,2023-G,25/7/2023,23.05,26.3,26.03,1.571,0,0,0
2023,7,24,2023-G,24/7/2023,23.28,26.2,26,1.5881,0,0,0
2023,7,23,2023-G,23/7/2023,23.33,26.21,25.98,1.7761,0,0,0
2023,7,22,2023-G,22/7/2023,23.58,26.3,26.09,1.7097,0,0,0
2023,7,21,2023-G,21/7/2023,23.45,26.36,26.16,1.7242,0,0,0
2023,7,20,2023-G,20/7/2023,23.4,26.36,26.13,1.8861,0,0,0
2023,7,19,2023-G,19/7/2023,23.28,26.41,26.09,1.8232,0,0,0
2023,7,18,2023-G,18/7/2023,23.36,26.44,26.22,1.7571,0,0,0
2023,7,17,2023-G,17/7/2023,23.46,26.37,26.05,1.7716,0,0,0
2023,7,16,2023-G,16/7/2023,23.54,26.41,26.27,1.5403,0,0,0
2023,7,15,2023-G,15/7/2023,23.61,26.38,26.19,1.75,0,0,0
2023,7,14,2023-G,14/7/2023,23.78,26.42,26.28,1.7443,0,0,0
2023,7,13,2023-G,13/7/2023,23.9,26.5,26.32,1.9247,0,0,0
2023,7,12,2023-G,12/7/2023,23.93,26.6,26.35,1.953,0,0,0
2023,7,11,2023-G,11/7/2023,23.94,26.72,26.43,1.942,0,0,0
2023,7,10,2023-G,10/7/2023,24.02,26.61,26.44,2.035,0,0,0
2023,7,9,2023-G,9/7/2023,24.37,26.71,26.52,2.158,0,0.1543,0
2023,7,8,2023-G,8/7/2023,24.18,26.6,26.44,1.8703,0,0.3129,0
2023,7,7,2023-G,7/7/2023,24.27,26.65,26.43,1.988,0,0.4843,0
2023,7,6,2023-G,6/7/2023,24.46,26.67,26.56,1.867,0,0.6543,0
2023,7,5,2023-G,5/7/2023,24.27,26.78,26.48,1.71,0,0.82,0
2023,7,4,2023-G,4/7/2023,24.03,26.56,26.48,1.7913,0,0.9686,0
2023,7,3,2023-G,3/7/2023,24.24,26.73,26.61,1.892,0,1.12,0
2023,7,2,2023-G,2/7/2023,24.34,26.46,26.2,1.7343,0,1.12,0
2023,7,1,2023-G,1/7/2023,24.5,26.59,26.32,1.732,0,1.12,0
2023,6,30,2023-F,30/6/2023,24.61,26.55,26.21,1.8,0,1.12,0
2023,6,29,2023-F,29/6/2023,24.7,26.41,26.18,1.8567,0,1.12,0
2023,6,28,2023-F,28/6/2023,24.64,26.45,26.25,1.8183,0,1.12,0
2023,6,27,2023-F,27/6/2023,24.65,26.48,26.24,1.74,0,1.12,0
2023,6,26,2023-F,26/6/2023,24.6,26.6,26.39,1.8017,0,1.12,0
2023,6,25,2023-F,25/6/2023,24.5,26.64,26.42,1.8433,0,1.12,0
2023,6,24,2023-F,24/6/2023,24.44,26.65,26.54,1.854,0,1.12,0
2023,6,23,2023-F,23/6/2023,24.37,26.67,26.48,1.9067,0,1.12,0
2023,6,22,2023-F,22/6/2023,24.27,26.6,26.41,1.8183,0,1.12,0
2023,6,21,2023-F,21/6/2023,24.23,26.7,26.54,1.866,0,1.12,0
2023,6,20,2023-F,20/6/2023,24.02,26.67,26.58,1.805,0,1.12,0
2023,6,19,2023-F,19/6/2023,24.05,26.72,26.59,1.8547,0,1.12,0
2023,6,18,2023-F,18/6/2023,24.06,26.85,26.71,2.002,0,1.12,0
2023,6,17,2023-F,17/6/2023,24.1,26.89,26.63,1.9267,0,1.12,0
2023,6,16,2023-F,16/6/2023,24.05,27.05,26.8,2.0483,0,1.12,0
2023,6,15,2023-F,15/6/2023,24.08,26.98,26.89,2.01,0,1.12,0
2023,6,14,2023-F,14/6/2023,24.08,27.02,26.93,2.1787,0,1.12,0
2023,6,13,2023-F,13/6/2023,23.92,27.08,26.92,2.0774,0,1.12,0
2023,6,12,2023-F,12/6/2023,24.08,27.04,26.91,1.969,0,1.12,0
2023,6,11,2023-F,11/6/2023,24.03,27.07,26.92,1.9239,0,1.12,0
2023,6,10,2023-F,10/6/2023,24.08,27.08,26.95,1.92,0,1.12,0
2023,6,9,2023-F,9/6/2023,24.07,27.2,27.01,1.8897,0,1.12,0
2023,6,8,2023-F,8/6/2023,24.07,27.34,27.03,1.9177,0,1.12,0
2023,6,7,2023-F,7/6/2023,24,27.25,27,1.7503,0,1.2757,0
2023,6,6,2023-F,6/6/2023,23.84,27.4,27.08,1.7374,0,1.2757,0
2023,6,5,2023-F,5/6/2023,23.94,27.19,26.84,1.5432,0,1.4229,0
2023,6,4,2023-F,4/6/2023,23.76,27.4,27,1.6177,0,1.5829,0
2023,6,3,2023-F,3/6/2023,23.73,27.39,27,1.6477,0,1.7314,0
2023,6,2,2023-F,2/6/2023,23.94,27.18,26.94,1.5452,0,1.7314,0
2023,6,1,2023-F,1/6/2023,23.92,27.29,26.95,1.7174,0,1.7314,0
2023,5,31,2023-E,31/5/2023,23.9,27.36,27.08,1.62,0,1.7314,0
2023,5,30,2023-E,30/5/2023,23.91,27.31,27.06,1.4955,0,1.7314,0
2023,5,29,2023-E,29/5/2023,23.95,27.24,27.06,1.6545,0,1.7314,0
2023,5,28,2023-E,28/5/2023,24.39,27.29,27.14,1.469,0,1.7314,0
2023,5,27,2023-E,27/5/2023,24.31,27.44,27.3,1.7477,0,1.7314,0
2023,5,26,2023-E,26/5/2023,24.18,27.53,27.37,1.69,0,1.7314,0
2023,5,25,2023-E,25/5/2023,24.56,27.41,27.31,1.6432,0,1.7314,0
2023,5,24,2023-E,24/5/2023,24.67,27.69,27.53,1.8071,0,1.7314,0
2023,5,23,2023-E,23/5/2023,24.92,27.64,27.52,1.5081,0,1.7314,0
2023,5,22,2023-E,22/5/2023,24.95,27.88,27.62,1.7755,0,1.7314,0
2023,5,21,2023-E,21/5/2023,25.15,28,27.81,1.9023,0,1.7314,0
2023,5,20,2023-E,20/5/2023,25.15,28.05,27.71,1.79,0,1.7314,0
2023,5,19,2023-E,19/5/2023,25.22,28.05,27.77,1.7432,0,1.7314,0
2023,5,18,2023-E,18/5/2023,25.35,28.26,28.01,1.9352,0,1.7314,0
2023,5,17,2023-E,17/5/2023,25.43,28.18,27.76,1.7281,0,1.7314,0
2023,5,16,2023-E,16/5/2023,25.67,28.18,27.86,1.7303,0,1.7314,0
2023,5,15,2023-E,15/5/2023,25.57,28.06,27.83,1.63,0,1.7314,0
2023,5,14,2023-E,14/5/2023,25.58,28.05,27.79,1.633,0,1.7314,0
2023,5,13,2023-E,13/5/2023,25.61,28.08,27.8,1.56,0,1.7314,0
2023,5,12,2023-E,12/5/2023,25.71,28.31,28.01,1.717,0,1.7314,0
2023,5,11,2023-E,11/5/2023,25.97,28.42,28.11,1.806,0,1.7314,0
2023,5,10,2023-E,10/5/2023,26.11,28.39,28.18,1.7917,0,1.7314,0
2023,5,9,2023-E,9/5/2023,26.35,28.49,28.23,2.032,0,1.7314,0
2023,5,8,2023-E,8/5/2023,26.58,28.66,28.29,2.0017,0,1.7314,0
2023,5,7,2023-E,7/5/2023,26.67,28.77,28.48,2.196,0,1.7314,0
2023,5,6,2023-E,6/5/2023,26.71,28.81,28.4,1.925,0,1.7314,0
2023,5,5,2023-E,5/5/2023,26.89,28.65,28.47,2.0733,0,1.7314,0
2023,5,4,2023-E,4/5/2023,27.03,28.75,28.45,2.0167,0,1.7314,0
2023,5,3,2023-E,3/5/2023,26.91,28.87,28.45,1.89,0,1.7314,0
2023,5,2,2023-E,2/5/2023,27.24,29.04,28.57,2.0177,0,1.7314,0
2023,5,1,2023-E,1/5/2023,27.16,28.99,28.57,1.9153,0,1.8743,1
2023,4,30,2023-D,30/4/2023,27.08,28.61,28.35,1.665,0,2.0271,1
2023,4,29,2023-D,29/4/2023,27.11,28.67,28.42,1.7087,0,2.1743,1
2023,4,28,2023-D,28/4/2023,27.24,28.64,28.47,1.728,0,2.1743,1
2023,4,27,2023-D,27/4/2023,27.4,28.77,28.49,1.732,0,2.1743,1
2023,4,26,2023-D,26/4/2023,27.55,28.74,28.59,1.8233,0,2.1743,1
2023,4,25,2023-D,25/4/2023,27.83,28.84,28.67,1.7833,0.07,2.1743,1
2023,4,24,2023-D,24/4/2023,28.05,28.88,28.75,1.944,0.13,2.1743,1
2023,4,23,2023-D,23/4/2023,28.1,29.04,28.88,1.948,0.24,2.1743,2
2023,4,22,2023-D,22/4/2023,28.26,29.16,29.02,2.045,0.38,2.1743,2
2023,4,21,2023-D,21/4/2023,28.47,29.32,29.2,2.262,0.61,2.1743,2
2023,4,20,2023-D,20/4/2023,28.65,29.44,29.31,2.275,0.68,2.1743,2
2023,4,19,2023-D,19/4/2023,28.73,29.65,29.4,2.3407,0.78,2.1743,2
2023,4,18,2023-D,18/4/2023,29.12,29.79,29.54,2.345,0.97,2.1743,2
2023,4,17,2023-D,17/4/2023,29.23,29.93,29.65,2.612,1.08,2.1743,2
2023,4,16,2023-D,16/4/2023,29.27,30.03,30.02,3.1503,1.11,2.02,2
2023,4,15,2023-D,15/4/2023,29.17,30.3,29.96,2.98,1.2,1.8614,2
2023,4,14,2023-D,14/4/2023,29.23,30.16,29.95,2.9539,1.19,1.69,2
2023,4,13,2023-D,13/4/2023,29.3,30.13,29.92,2.8684,1.16,1.52,2
2023,4,12,2023-D,12/4/2023,29.23,30.08,29.82,2.7587,1.04,1.3543,2
2023,4,11,2023-D,11/4/2023,29.3,30.12,29.85,2.7542,1.06,1.2057,2
2023,4,10,2023-D,10/4/2023,29.22,29.98,29.68,2.3871,1,1.0543,1
2023,4,9,2023-D,9/4/2023,29.17,29.76,29.56,2.3935,0.85,1.0543,1
2023,4,8,2023-D,8/4/2023,28.67,29.58,29.48,2.3242,0.72,1.0543,1
2023,4,7,2023-D,7/4/2023,28.53,29.81,29.56,2.3713,0.75,1.0543,1
2023,4,6,2023-D,6/4/2023,28.96,29.67,29.4,2.119,0.71,1.0543,1
2023,4,5,2023-D,5/4/2023,28.82,29.5,29.27,1.9877,0.49,1.0543,1
2023,4,4,2023-D,4/4/2023,28.88,29.6,29.29,1.9171,0.71,1.2057,1
2023,4,3,2023-D,3/4/2023,28.97,29.69,29.53,2.1271,0.76,1.2057,1
2023,4,2,2023-D,2/4/2023,28.84,29.34,29.18,1.6658,0.56,1.2057,1
2023,4,1,2023-D,1/4/2023,28.58,29.42,29.34,1.8797,0.54,1.2057,1
2023,3,31,2023-C,31/3/2023,28.6,29.24,29.06,1.4297,0.44,1.2057,1
2023,3,30,2023-C,30/3/2023,28.56,29.2,28.88,1.271,0.27,1.2057,1
2023,3,29,2023-C,29/3/2023,28.51,28.97,28.75,1.1329,0.16,1.2057,1
2023,3,28,2023-C,28/3/2023,28.43,28.87,28.77,1.0242,0.14,1.2057,1
2023,3,27,2023-C,27/3/2023,28.36,28.83,28.77,1.0339,0.15,1.2057,1
2023,3,26,2023-C,26/3/2023,28.4,28.9,28.77,1.0329,0.15,1.2057,1
2023,3,25,2023-C,25/3/2023,28.47,28.92,28.85,1.0474,0.22,1.2057,1
2023,3,24,2023-C,24/3/2023,28.44,29.02,28.93,1.06,0.31,1.2057,1
2023,3,23,2023-C,23/3/2023,28.53,29.21,29.08,1.18,0.45,1.2057,1
2023,3,22,2023-C,22/3/2023,28.58,29.49,29.17,1.241,0.59,1.2057,2
2023,3,21,2023-C,21/3/2023,28.63,29.38,29.27,1.2923,0.65,1.2057,2
2023,3,20,2023-C,20/3/2023,28.94,29.41,29.18,1.3403,0.61,1.2057,2
2023,3,19,2023-C,19/3/2023,29.03,29.56,29.3,1.3613,0.68,1.2057,2
2023,3,18,2023-C,18/3/2023,29.11,29.8,29.36,1.4881,0.78,1.2057,2
2023,3,17,2023-C,17/3/2023,29.18,29.91,29.73,1.6184,0.94,1.2057,2
2023,3,16,2023-C,16/3/2023,29.31,29.99,29.85,1.7968,1.09,1.2057,2
2023,3,15,2023-C,15/3/2023,29.2,29.96,29.59,1.53,0.9,1.05,2
2023,3,14,2023-C,14/3/2023,29.3,30.04,29.59,1.5604,1.03,1.05,2
2023,3,13,2023-C,13/3/2023,29.06,29.98,29.72,1.5193,1.12,0.9029,2
2023,3,12,2023-C,12/3/2023,29.04,29.97,29.63,1.4329,1.04,0.7429,2
2023,3,11,2023-C,11/3/2023,28.83,29.52,29.23,1.0229,0.62,0.7443,1
2023,3,10,2023-C,10/3/2023,28.39,29.14,29.03,0.7861,0.4,0.9043,1
2023,3,9,2023-C,9/3/2023,28.49,29.33,29.15,0.965,0.47,1.0857,1
2023,3,8,2023-C,8/3/2023,28.5,29.12,28.98,0.7775,0.35,1.2457,1
2023,3,7,2023-C,7/3/2023,28.38,29.1,28.89,0.6314,0.31,1.2457,1
2023,3,6,2023-C,6/3/2023,28.56,29.06,28.94,0.6732,0.3,1.2457,1
2023,3,5,2023-C,5/3/2023,28.72,29.4,29.11,0.795,0.48,1.2457,1
2023,3,4,2023-C,4/3/2023,28.69,29.34,29.11,0.8157,0.5,1.2457,1
2023,3,3,2023-C,3/3/2023,28.81,29.32,29.06,0.8057,0.48,1.2457,1
2023,3,2,2023-C,2/3/2023,28.6,29.4,28.94,0.6746,0.38,1.2457,1
2023,3,1,2023-C,1/3/2023,28.34,29.21,29.06,0.685,0.45,1.2457,1
2023,2,28,2023-B,28/2/2023,28.26,29.04,28.88,0.5146,0.25,1.2457,1
2023,2,27,2023-B,27/2/2023,27.92,29,28.84,0.4286,0.18,1.2457,1
2023,2,26,2023-B,26/2/2023,28.4,29.06,28.85,0.4125,0.22,1.2457,1
2023,2,25,2023-B,25/2/2023,28.52,28.85,28.73,0.3571,0.15,1.2457,1
2023,2,24,2023-B,24/2/2023,28.61,29,28.86,0.3943,0.24,1.3986,1
2023,2,23,2023-B,23/2/2023,28.68,29.17,28.97,0.5171,0.34,1.5514,1
2023,2,22,2023-B,22/2/2023,28.7,29.22,28.99,0.505,0.35,1.7386,1
2023,2,21,2023-B,21/2/2023,28.71,29.15,28.99,0.5086,0.38,1.9229,1
2023,2,20,2023-B,20/2/2023,28.75,29.22,29.11,0.5671,0.46,2.0929,1
2023,2,19,2023-B,19/2/2023,28.72,29.2,29.15,0.57,0.48,2.0929,1
